,Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeeksSinceRelease
996,550,5,996,2015-12-15,0,HO00001172,340,0.618181818181818,4,2015-12-11,5,0
997,1540,6,997,2015-12-16,1,HO00001173,1090,0.7077922077922071,4,2015-12-10,14,0
998,220,1,998,2015-12-16,1,HO00001173,103,0.46818181818181803,4,2015-12-10,2,1
999,6502,5,999,2016-01-13,4,HO00001175,6020,0.9258689633958781,4,2015-12-18,36,0
1000,4883,7,1000,2016-01-13,4,HO00001175,4375,0.895965594921155,7,2015-12-18,28,1
1001,3250,7,1001,2016-01-13,4,HO00001175,2544,0.7827692307692301,7,2015-12-18,16,2
1002,2410,7,1002,2016-01-13,4,HO00001175,1207,0.5008298755186721,6,2015-12-18,9,3
1003,310,1,1003,2016-01-13,4,HO00001175,129,0.416129032258064,11,2015-12-18,1,4
1004,5850,5,1004,2016-02-25,10,HO00001176,5035,0.8606837606837601,4,2015-12-18,32,0
1005,4472,7,1005,2016-02-25,10,HO00001176,4033,0.9018336314847941,7,2015-12-18,25,1
1006,4180,7,1006,2016-02-25,10,HO00001176,3299,0.7892344497607651,7,2015-12-18,16,2
1007,3960,7,1007,2016-02-25,10,HO00001176,2173,0.5487373737373731,6,2015-12-18,16,3
1008,1206,7,1008,2016-02-25,10,HO00001176,828,0.686567164179104,11,2015-12-18,8,4
1009,1222,7,1009,2016-02-25,10,HO00001176,1039,0.850245499181669,11,2015-12-18,10,5
1010,840,7,1010,2016-02-25,10,HO00001176,754,0.8976190476190471,8,2015-12-18,7,6
1011,840,7,1011,2016-02-25,10,HO00001176,763,0.9083333333333331,9,2015-12-18,7,7
1012,840,7,1012,2016-02-25,10,HO00001176,752,0.895238095238095,12,2015-12-18,7,8
1013,895,7,1013,2016-02-25,10,HO00001176,650,0.726256983240223,9,2015-12-18,7,9
1014,262,2,1014,2016-02-25,10,HO00001176,184,0.702290076335877,11,2015-12-18,2,10
1015,10340,5,1015,2016-01-13,4,HO00001177,9231,0.8927466150870401,4,2015-12-18,52,0
1016,8395,7,1016,2016-01-13,4,HO00001177,6726,0.8011911852293031,7,2015-12-18,35,1
1017,3332,7,1017,2016-01-13,4,HO00001177,2279,0.683973589435774,7,2015-12-18,19,2
1018,1640,7,1018,2016-01-13,4,HO00001177,1290,0.786585365853658,6,2015-12-18,14,3
1019,240,1,1019,2016-01-13,4,HO00001177,183,0.7625000000000001,11,2015-12-18,2,4
1020,770,6,1020,2015-12-23,1,HO00001178,604,0.784415584415584,4,2015-12-17,7,0
1021,110,1,1021,2015-12-23,1,HO00001178,97,0.8818181818181811,7,2015-12-17,1,1
1022,5791,6,1022,2016-01-13,3,HO00001180,4625,0.7986530823691931,7,2015-12-24,26,0
1023,3030,7,1023,2016-01-13,3,HO00001180,2353,0.7765676567656761,7,2015-12-24,18,1
1024,1724,7,1024,2016-01-13,3,HO00001180,1387,0.804524361948955,6,2015-12-24,14,2
1025,240,1,1025,2016-01-13,3,HO00001180,192,0.8,11,2015-12-24,2,3
1026,550,5,1026,2015-12-31,1,HO00001181,433,0.787272727272727,7,2015-12-24,5,0
1027,220,2,1027,2015-12-31,1,HO00001181,73,0.331818181818181,7,2015-12-24,2,1
1028,880,5,1028,2016-01-28,5,HO00001182,825,0.9375,7,2015-12-25,8,0
1029,1180,7,1029,2016-01-28,5,HO00001182,1061,0.8991525423728811,7,2015-12-25,10,1
1030,1350,7,1030,2016-01-28,5,HO00001182,1190,0.8814814814814811,6,2015-12-25,12,2
1031,990,7,1031,2016-01-28,5,HO00001182,846,0.854545454545454,11,2015-12-25,9,3
1032,770,7,1032,2016-01-28,5,HO00001182,678,0.88051948051948,11,2015-12-25,7,4
1033,220,2,1033,2016-01-28,5,HO00001182,197,0.8954545454545451,8,2015-12-25,2,5
1034,5636,6,1034,2016-01-21,4,HO00001183,5154,0.9144783534421571,7,2015-12-24,29,0
1035,5442,7,1035,2016-01-21,4,HO00001183,4357,0.8006247703050341,7,2015-12-24,27,1
1036,4180,7,1036,2016-01-21,4,HO00001183,2470,0.59090909090909,6,2015-12-24,18,2
1037,1080,7,1037,2016-01-21,4,HO00001183,737,0.682407407407407,11,2015-12-24,8,3
1038,220,2,1038,2016-01-21,4,HO00001183,125,0.568181818181818,11,2015-12-24,2,4
1039,2950,6,1039,2016-02-04,6,HO00001184,2633,0.8925423728813561,7,2015-12-24,25,0
1040,3530,7,1040,2016-02-04,6,HO00001184,2927,0.8291784702549571,7,2015-12-24,23,1
1041,3380,7,1041,2016-02-04,6,HO00001184,2512,0.743195266272189,6,2015-12-24,18,2
1042,1080,7,1042,2016-02-04,6,HO00001184,812,0.7518518518518511,11,2015-12-24,8,3
1043,660,6,1043,2016-02-04,6,HO00001184,588,0.8909090909090901,11,2015-12-24,6,4
1044,770,7,1044,2016-02-04,6,HO00001184,541,0.7025974025974021,8,2015-12-24,7,5
1045,220,2,1045,2016-02-04,6,HO00001184,134,0.609090909090909,9,2015-12-24,2,6
1046,1020,6,1046,2015-12-31,1,HO00001185,563,0.5519607843137251,7,2015-12-24,9,0
1047,220,2,1047,2015-12-31,1,HO00001185,70,0.318181818181818,7,2015-12-24,2,1
1048,550,5,1048,2016-01-07,2,HO00001186,485,0.8818181818181811,7,2015-12-25,5,0
1049,770,7,1049,2016-01-07,2,HO00001186,544,0.7064935064935061,7,2015-12-25,7,1
1050,220,2,1050,2016-01-07,2,HO00001186,84,0.38181818181818106,6,2015-12-25,2,2
1051,1030,5,1051,2016-01-13,2,HO00001187,780,0.757281553398058,7,2016-01-01,9,0
1052,1780,7,1052,2016-01-13,2,HO00001187,1312,0.7370786516853931,6,2016-01-01,15,1
1053,240,1,1053,2016-01-13,2,HO00001187,139,0.579166666666666,11,2016-01-01,2,2
1054,655,5,1054,2016-01-07,1,HO00001188,420,0.641221374045801,7,2016-01-01,5,0
1055,262,2,1055,2016-01-07,1,HO00001188,95,0.362595419847328,6,2016-01-01,2,1
1056,1943,5,1056,2016-01-21,3,HO00001189,1515,0.779722079258877,7,2016-01-01,8,0
1057,1220,7,1057,2016-01-21,3,HO00001189,876,0.7180327868852451,6,2016-01-01,7,1
1058,780,7,1058,2016-01-21,3,HO00001189,705,0.9038461538461541,11,2016-01-01,7,2
1059,220,2,1059,2016-01-21,3,HO00001189,196,0.8909090909090901,11,2016-01-01,2,3
1060,2480,5,1060,2016-01-21,3,HO00001190,1314,0.5298387096774191,7,2016-01-01,8,0
1061,1170,7,1061,2016-01-21,3,HO00001190,758,0.647863247863247,6,2016-01-01,7,1
1062,1080,7,1062,2016-01-21,3,HO00001190,621,0.5750000000000001,11,2016-01-01,8,2
1063,220,2,1063,2016-01-21,3,HO00001190,71,0.32272727272727203,11,2016-01-01,2,3
1064,550,5,1064,2016-01-07,1,HO00001191,412,0.749090909090909,7,2016-01-01,5,0
1065,220,2,1065,2016-01-07,1,HO00001191,122,0.554545454545454,6,2016-01-01,2,1
1066,550,5,1066,2016-01-05,0,HO00001192,395,0.718181818181818,7,2016-01-01,5,0
1067,1430,5,1067,2016-01-13,2,HO00001193,1123,0.7853146853146851,7,2016-01-01,13,0
1068,990,7,1068,2016-01-13,2,HO00001193,715,0.7222222222222221,6,2016-01-01,9,1
1069,110,1,1069,2016-01-13,2,HO00001193,44,0.4,11,2016-01-01,1,2
1070,1100,5,1070,2016-01-12,0,HO00001194,576,0.523636363636363,6,2016-01-08,10,0
1071,3100,5,1071,2016-02-04,4,HO00001195,2473,0.7977419354838711,6,2016-01-08,10,0
1072,1864,7,1072,2016-02-04,4,HO00001195,1459,0.782725321888411,11,2016-01-08,12,1
1073,2010,7,1073,2016-02-04,4,HO00001195,1688,0.839800995024875,11,2016-01-08,9,2
1074,1390,7,1074,2016-02-04,4,HO00001195,932,0.670503597122302,8,2016-01-08,9,3
1075,220,2,1075,2016-02-04,4,HO00001195,156,0.7090909090909091,9,2016-01-08,2,4
1076,330,3,1076,2016-01-10,0,HO00001196,134,0.406060606060606,6,2016-01-08,3,0
1077,1572,5,1077,2016-01-13,1,HO00001197,861,0.5477099236641221,6,2016-01-08,12,0
1078,262,1,1078,2016-01-13,1,HO00001197,144,0.549618320610686,11,2016-01-08,2,1
1079,1320,5,1079,2016-01-12,0,HO00001198,948,0.718181818181818,6,2016-01-08,12,0
1080,1790,5,1080,2016-01-12,0,HO00001199,708,0.39553072625698305,6,2016-01-08,7,0
1081,6342,6,1081,2016-02-04,3,HO00001200,4867,0.767423525701671,11,2016-01-14,28,0
1082,4624,7,1082,2016-02-04,3,HO00001200,2968,0.641868512110726,11,2016-01-14,23,1
1083,1694,7,1083,2016-02-04,3,HO00001200,917,0.5413223140495861,8,2016-01-14,11,2
1084,220,2,1084,2016-02-04,3,HO00001200,159,0.7227272727272721,9,2016-01-14,2,3
1085,7440,6,1085,2016-02-18,5,HO00001201,7086,0.9524193548387091,11,2016-01-14,24,0
1086,3580,7,1086,2016-02-18,5,HO00001201,3236,0.9039106145251391,11,2016-01-14,18,1
1087,1990,7,1087,2016-02-18,5,HO00001201,1500,0.753768844221105,8,2016-01-14,9,2
1088,1170,7,1088,2016-02-18,5,HO00001201,710,0.606837606837606,9,2016-01-14,7,3
1089,770,7,1089,2016-02-18,5,HO00001201,669,0.8688311688311681,12,2016-01-14,7,4
1090,220,2,1090,2016-02-18,5,HO00001201,186,0.845454545454545,9,2016-01-14,2,5
1091,5150,6,1091,2016-02-11,4,HO00001202,4473,0.8685436893203881,11,2016-01-14,25,0
1092,4430,7,1092,2016-02-11,4,HO00001202,3624,0.8180586907449211,11,2016-01-14,23,1
1093,2180,7,1093,2016-02-11,4,HO00001202,1460,0.669724770642201,8,2016-01-14,15,2
1094,910,7,1094,2016-02-11,4,HO00001202,586,0.643956043956043,9,2016-01-14,8,3
1095,220,2,1095,2016-02-11,4,HO00001202,96,0.436363636363636,12,2016-01-14,2,4
1096,1000,6,1096,2016-01-28,2,HO00001203,715,0.715,11,2016-01-14,9,0
1097,770,7,1097,2016-01-28,2,HO00001203,608,0.7896103896103891,11,2016-01-14,7,1
1098,220,2,1098,2016-01-28,2,HO00001203,192,0.872727272727272,8,2016-01-14,2,2
1099,930,5,1099,2016-01-26,1,HO00001204,787,0.846236559139784,11,2016-01-15,8,0
1100,633,5,1100,2016-01-26,1,HO00001204,418,0.6603475513428121,11,2016-01-15,5,1
1101,880,5,1101,2016-02-04,2,HO00001205,628,0.7136363636363631,11,2016-01-22,8,0
1102,875,7,1102,2016-02-04,2,HO00001205,499,0.5702857142857141,8,2016-01-22,7,1
1103,262,2,1103,2016-02-04,2,HO00001205,133,0.507633587786259,9,2016-01-22,2,2
1104,3810,6,1104,2016-02-11,4,HO00001206,3267,0.857480314960629,11,2016-01-14,27,0
1105,2760,7,1105,2016-02-11,4,HO00001206,2270,0.822463768115942,11,2016-01-14,23,1
1106,1800,7,1106,2016-02-11,4,HO00001206,1250,0.6944444444444441,8,2016-01-14,15,2
1107,1135,7,1107,2016-02-11,4,HO00001206,667,0.5876651982378851,9,2016-01-14,9,3
1108,262,2,1108,2016-02-11,4,HO00001206,121,0.46183206106870206,12,2016-01-14,2,4
1109,1100,7,1109,2016-02-04,3,HO00001207,1009,0.917272727272727,11,2016-01-13,10,0
1110,770,7,1110,2016-02-04,3,HO00001207,710,0.922077922077921,11,2016-01-13,7,1
1111,770,7,1111,2016-02-04,3,HO00001207,607,0.7883116883116881,8,2016-01-13,7,2
1112,220,2,1112,2016-02-04,3,HO00001207,122,0.554545454545454,9,2016-01-13,2,3
1113,1510,5,1113,2016-02-04,3,HO00001208,1355,0.897350993377483,11,2016-01-15,13,0
1114,2010,7,1114,2016-02-04,3,HO00001208,1492,0.7422885572139301,11,2016-01-15,9,1
1115,1170,7,1115,2016-02-04,3,HO00001208,596,0.509401709401709,8,2016-01-15,7,2
1116,220,2,1116,2016-02-04,3,HO00001208,123,0.5590909090909091,9,2016-01-15,2,3
1117,910,5,1117,2016-01-21,1,HO00001209,560,0.6153846153846151,11,2016-01-15,8,0
1118,220,2,1118,2016-01-21,1,HO00001209,87,0.395454545454545,11,2016-01-15,2,1
1119,1100,6,1119,2016-01-19,0,HO00001210,624,0.567272727272727,11,2016-01-14,10,0
1120,600,5,1120,2016-02-04,3,HO00001211,546,0.91,11,2016-01-15,5,0
1121,1080,6,1121,2016-02-04,3,HO00001211,974,0.901851851851852,11,2016-01-15,9,1
1122,790,7,1122,2016-02-04,3,HO00001211,677,0.856962025316455,8,2016-01-15,7,2
1123,220,2,1123,2016-02-04,3,HO00001211,184,0.8363636363636361,9,2016-01-15,2,3
1124,330,3,1124,2016-01-24,0,HO00001212,126,0.38181818181818106,11,2016-01-22,3,0
1125,4030,5,1125,2016-03-03,6,HO00001213,3717,0.9223325062034741,11,2016-01-22,13,0
1126,4340,7,1126,2016-03-03,6,HO00001213,3667,0.8449308755760361,8,2016-01-22,14,1
1127,2665,7,1127,2016-03-03,6,HO00001213,1971,0.739587242026266,9,2016-01-22,16,2
1128,1322,7,1128,2016-03-03,6,HO00001213,1101,0.832829046898638,12,2016-01-22,11,3
1129,895,7,1129,2016-03-03,6,HO00001213,687,0.7675977653631281,9,2016-01-22,7,4
1130,917,7,1130,2016-03-03,6,HO00001213,586,0.6390403489640131,11,2016-01-22,7,5
1131,262,2,1131,2016-03-03,6,HO00001213,171,0.6526717557251901,9,2016-01-22,2,6
1132,875,5,1132,2016-02-04,2,HO00001214,705,0.805714285714285,11,2016-01-22,7,0
1133,1137,7,1133,2016-02-04,2,HO00001214,662,0.5822339489885661,8,2016-01-22,9,1
1134,262,2,1134,2016-02-04,2,HO00001214,89,0.339694656488549,9,2016-01-22,2,2
1135,1860,5,1135,2016-02-04,2,HO00001215,1162,0.6247311827956991,11,2016-01-22,11,0
1136,1115,7,1136,2016-02-04,2,HO00001215,786,0.7049327354260091,8,2016-01-22,9,1
1137,262,2,1137,2016-02-04,2,HO00001215,102,0.389312977099236,9,2016-01-22,2,2
1138,880,5,1138,2016-01-28,1,HO00001216,729,0.8284090909090901,11,2016-01-22,8,0
1139,220,2,1139,2016-01-28,1,HO00001216,167,0.759090909090909,8,2016-01-22,2,1
1140,1550,5,1140,2016-02-04,2,HO00001217,1003,0.647096774193548,11,2016-01-22,5,0
1141,1170,7,1141,2016-02-04,2,HO00001217,607,0.5188034188034181,8,2016-01-22,7,1
1142,220,2,1142,2016-02-04,2,HO00001217,105,0.477272727272727,9,2016-01-22,2,2
1143,2205,5,1143,2016-02-04,2,HO00001218,1720,0.7800453514739231,11,2016-01-22,10,0
1144,1482,7,1144,2016-02-04,2,HO00001218,721,0.48650472334682804,8,2016-01-22,9,1
1145,240,2,1145,2016-02-04,2,HO00001218,149,0.620833333333333,9,2016-01-22,2,2
1146,440,4,1146,2016-01-26,0,HO00001219,183,0.41590909090909,11,2016-01-22,4,0
1147,220,2,1147,2016-01-23,0,HO00001220,42,0.19090909090909,11,2016-01-22,2,0
1148,550,5,1148,2016-02-04,2,HO00001221,507,0.9218181818181821,11,2016-01-22,5,0
1149,890,7,1149,2016-02-04,2,HO00001221,717,0.8056179775280891,8,2016-01-22,8,1
1150,220,2,1150,2016-02-04,2,HO00001221,174,0.79090909090909,9,2016-01-22,2,2
1151,4270,5,1151,2016-03-03,5,HO00001222,4158,0.9737704918032781,8,2016-01-29,17,0
1152,5287,7,1152,2016-03-03,5,HO00001222,4061,0.76811045961793,9,2016-01-29,23,1
1153,2222,7,1153,2016-03-03,5,HO00001222,1581,0.711521152115211,12,2016-01-29,16,2
1154,990,7,1154,2016-03-03,5,HO00001222,861,0.8696969696969691,9,2016-01-29,9,3
1155,770,7,1155,2016-03-03,5,HO00001222,647,0.84025974025974,11,2016-01-29,7,4
1156,220,2,1156,2016-03-03,5,HO00001222,165,0.75,9,2016-01-29,2,5
1157,5490,5,1157,2016-03-17,7,HO00001223,5249,0.956102003642987,8,2016-01-29,19,0
1158,6701,7,1158,2016-03-17,7,HO00001223,6060,0.9043426354275481,9,2016-01-29,28,1
1159,4822,7,1159,2016-03-17,7,HO00001223,3981,0.8255910410618,12,2016-01-29,18,2
1160,3630,7,1160,2016-03-17,7,HO00001223,3025,0.833333333333333,9,2016-01-29,16,3
1161,1580,7,1161,2016-03-17,7,HO00001223,1214,0.768354430379746,11,2016-01-29,10,4
1162,840,7,1162,2016-03-17,7,HO00001223,770,0.9166666666666661,9,2016-01-29,7,5
1163,840,7,1163,2016-03-17,7,HO00001223,639,0.760714285714285,8,2016-01-29,7,6
1164,240,2,1164,2016-03-17,7,HO00001223,176,0.7333333333333331,9,2016-01-29,2,7
1165,4510,5,1165,2016-03-03,4,HO00001224,4268,0.9463414634146341,9,2016-02-05,17,0
1166,4960,7,1166,2016-03-03,4,HO00001224,3792,0.7645161290322581,12,2016-02-05,16,1
1167,1895,7,1167,2016-03-03,4,HO00001224,1100,0.5804749340369391,9,2016-02-05,9,2
1168,812,7,1168,2016-03-03,4,HO00001224,631,0.7770935960591131,11,2016-02-05,7,3
1169,220,2,1169,2016-03-03,4,HO00001224,156,0.7090909090909091,9,2016-02-05,2,4
1170,3940,5,1170,2016-02-25,3,HO00001225,3407,0.8647208121827411,9,2016-02-05,17,0
1171,2800,7,1171,2016-02-25,3,HO00001225,2122,0.757857142857142,12,2016-02-05,18,1
1172,1540,7,1172,2016-02-25,3,HO00001225,1283,0.833116883116883,9,2016-02-05,14,2
1173,440,2,1173,2016-02-25,3,HO00001225,361,0.8204545454545451,11,2016-02-05,4,3
1174,3720,5,1174,2016-02-25,2,HO00001226,3338,0.897311827956989,12,2016-02-12,12,0
1175,3040,7,1175,2016-02-25,2,HO00001226,2083,0.685197368421052,9,2016-02-12,19,1
1176,480,2,1176,2016-02-25,2,HO00001226,317,0.6604166666666661,11,2016-02-12,4,2
1177,3920,5,1177,2016-03-23,5,HO00001227,3517,0.8971938775510201,9,2016-02-19,17,0
1178,2680,7,1178,2016-03-23,5,HO00001227,2108,0.7865671641791041,11,2016-02-19,16,1
1179,1680,7,1179,2016-03-23,5,HO00001227,1438,0.85595238095238,9,2016-02-19,14,2
1180,840,7,1180,2016-03-23,5,HO00001227,687,0.8178571428571421,8,2016-02-19,7,3
1181,840,7,1181,2016-03-23,5,HO00001227,628,0.7476190476190471,9,2016-02-19,7,4
1182,120,1,1182,2016-03-23,5,HO00001227,105,0.875,8,2016-02-19,1,5
1183,3720,5,1183,2016-03-23,6,HO00001228,3416,0.9182795698924731,12,2016-02-12,12,0
1184,4960,7,1184,2016-03-23,6,HO00001228,4394,0.8858870967741931,9,2016-02-12,16,1
1185,2680,7,1185,2016-03-23,6,HO00001228,2162,0.806716417910447,11,2016-02-12,16,2
1186,1135,7,1186,2016-03-23,6,HO00001228,919,0.809691629955947,9,2016-02-12,9,3
1187,1179,7,1187,2016-03-23,6,HO00001228,902,0.765055131467345,8,2016-02-12,9,4
1188,1124,7,1188,2016-03-23,6,HO00001228,824,0.7330960854092521,9,2016-02-12,9,5
1189,120,1,1189,2016-03-23,6,HO00001228,86,0.716666666666666,8,2016-02-12,1,6
1190,3460,6,1190,2016-04-07,6,HO00001229,3066,0.886127167630057,11,2016-02-25,13,0
1191,4960,7,1191,2016-04-07,6,HO00001229,3774,0.7608870967741931,9,2016-02-25,16,1
1192,2790,7,1192,2016-04-07,6,HO00001229,1720,0.616487455197132,8,2016-02-25,9,2
1193,1275,7,1193,2016-04-07,6,HO00001229,889,0.6972549019607841,9,2016-02-25,7,3
1194,917,7,1194,2016-04-07,6,HO00001229,678,0.739367502726281,8,2016-02-25,7,4
1195,862,7,1195,2016-04-07,6,HO00001229,596,0.691415313225058,7,2016-02-25,7,5
1196,240,2,1196,2016-04-07,6,HO00001229,170,0.708333333333333,8,2016-02-25,2,6
1197,2840,5,1197,2016-04-07,7,HO00001230,2602,0.9161971830985911,9,2016-02-19,13,0
1198,3905,7,1198,2016-04-07,7,HO00001230,3439,0.8806658130601791,11,2016-02-19,18,1
1199,3707,7,1199,2016-04-07,7,HO00001230,3037,0.819260857836525,9,2016-02-19,16,2
1200,3087,7,1200,2016-04-07,7,HO00001230,2441,0.7907353417557491,8,2016-02-19,14,3
1201,3087,7,1201,2016-04-07,7,HO00001230,1965,0.636540330417881,9,2016-02-19,14,4
1202,1111,7,1202,2016-04-07,7,HO00001230,801,0.7209720972097201,8,2016-02-19,8,5
1203,770,7,1203,2016-04-07,7,HO00001230,626,0.812987012987013,7,2016-02-19,7,6
1204,220,2,1204,2016-04-07,7,HO00001230,159,0.7227272727272721,8,2016-02-19,2,7
1205,440,4,1205,2016-02-01,0,HO00001231,226,0.513636363636363,8,2016-01-29,4,0
1206,917,5,1206,2016-02-11,2,HO00001232,665,0.725190839694656,8,2016-01-29,7,0
1207,1032,7,1207,2016-02-11,2,HO00001232,848,0.821705426356589,9,2016-01-29,9,1
1208,220,2,1208,2016-02-11,2,HO00001232,195,0.886363636363636,12,2016-01-29,2,2
1209,840,5,1209,2016-02-11,2,HO00001233,731,0.870238095238095,8,2016-01-29,7,0
1210,790,7,1210,2016-02-11,2,HO00001233,719,0.9101265822784811,9,2016-01-29,7,1
1211,220,2,1211,2016-02-11,2,HO00001233,202,0.9181818181818181,12,2016-01-29,2,2
1212,840,5,1212,2016-02-18,3,HO00001234,813,0.9678571428571421,8,2016-01-29,7,0
1213,1010,7,1213,2016-02-18,3,HO00001234,926,0.9168316831683161,9,2016-01-29,9,1
1214,770,7,1214,2016-02-18,3,HO00001234,635,0.8246753246753241,12,2016-01-29,7,2
1215,220,2,1215,2016-02-18,3,HO00001234,103,0.46818181818181803,9,2016-01-29,2,3
1216,440,4,1216,2016-02-01,0,HO00001235,222,0.5045454545454541,8,2016-01-29,4,0
1217,220,2,1217,2016-01-31,0,HO00001236,180,0.818181818181818,8,2016-01-30,2,0
1218,550,5,1218,2016-02-18,2,HO00001239,519,0.943636363636363,9,2016-02-05,5,0
1219,770,7,1219,2016-02-18,2,HO00001239,629,0.8168831168831161,12,2016-02-05,7,1
1220,220,2,1220,2016-02-18,2,HO00001239,141,0.6409090909090901,9,2016-02-05,2,2
1221,550,5,1221,2016-02-11,1,HO00001240,417,0.7581818181818181,9,2016-02-05,5,0
1222,220,2,1222,2016-02-11,1,HO00001240,143,0.65,12,2016-02-05,2,1
1223,1440,5,1223,2016-03-24,7,HO00001241,1188,0.8250000000000001,9,2016-02-05,12,0
1224,960,7,1224,2016-03-24,7,HO00001241,771,0.803125,12,2016-02-05,8,1
1225,790,7,1225,2016-03-24,7,HO00001241,711,0.9,9,2016-02-05,7,2
1226,770,7,1226,2016-03-24,7,HO00001241,684,0.888311688311688,11,2016-02-05,7,3
1227,1137,7,1227,2016-03-24,7,HO00001241,837,0.7361477572559361,9,2016-02-05,9,4
1228,917,7,1228,2016-03-24,7,HO00001241,669,0.7295528898582331,8,2016-02-05,7,5
1229,917,7,1229,2016-03-24,7,HO00001241,678,0.739367502726281,9,2016-02-05,7,6
1230,241,2,1230,2016-03-24,7,HO00001241,191,0.7925311203319501,8,2016-02-05,2,7
1231,1200,5,1231,2016-02-18,2,HO00001242,989,0.824166666666666,9,2016-02-05,10,0
1232,1080,7,1232,2016-02-18,2,HO00001242,824,0.7629629629629631,12,2016-02-05,9,1
1233,240,2,1233,2016-02-18,2,HO00001242,176,0.7333333333333331,9,2016-02-05,2,2
1234,1074,5,1234,2016-02-11,1,HO00001243,853,0.794227188081936,9,2016-02-05,9,0
1235,220,2,1235,2016-02-11,1,HO00001243,159,0.7227272727272721,12,2016-02-05,2,1
1236,600,5,1236,2016-02-09,0,HO00001244,359,0.598333333333333,9,2016-02-05,5,0
1237,550,5,1237,2016-02-18,2,HO00001245,535,0.9727272727272721,9,2016-02-05,5,0
1238,770,7,1238,2016-02-18,2,HO00001245,718,0.9324675324675321,12,2016-02-05,7,1
1239,220,2,1239,2016-02-18,2,HO00001245,199,0.9045454545454541,9,2016-02-05,2,2
1240,1100,5,1240,2016-02-25,2,HO00001246,1043,0.9481818181818181,12,2016-02-12,10,0
1241,1430,7,1241,2016-02-25,2,HO00001246,1143,0.799300699300699,9,2016-02-12,13,1
1242,220,2,1242,2016-02-25,2,HO00001246,170,0.772727272727272,11,2016-02-12,2,2
1243,1310,5,1243,2016-02-25,2,HO00001247,995,0.7595419847328241,12,2016-02-12,10,0
1244,1179,7,1244,2016-02-25,2,HO00001247,830,0.7039864291772681,9,2016-02-12,9,1
1245,262,2,1245,2016-02-25,2,HO00001247,137,0.522900763358778,11,2016-02-12,2,2
1246,655,5,1246,2016-02-18,1,HO00001248,460,0.702290076335877,12,2016-02-12,5,0
1247,262,2,1247,2016-02-18,1,HO00001248,193,0.7366412213740451,9,2016-02-12,2,1
1248,600,5,1248,2016-02-18,1,HO00001249,529,0.881666666666666,12,2016-02-12,5,0
1249,240,2,1249,2016-02-18,1,HO00001249,168,0.7000000000000001,9,2016-02-12,2,1
1250,840,5,1250,2016-03-03,3,HO00001250,765,0.910714285714285,12,2016-02-12,7,0
1251,932,6,1251,2016-03-03,3,HO00001250,811,0.870171673819742,9,2016-02-12,8,1
1252,770,7,1252,2016-03-03,3,HO00001250,613,0.7961038961038961,11,2016-02-12,7,2
1253,220,2,1253,2016-03-03,3,HO00001250,183,0.831818181818181,9,2016-02-12,2,3
1254,820,5,1254,2016-02-18,1,HO00001251,667,0.8134146341463411,12,2016-02-12,7,0
1255,240,2,1255,2016-02-18,1,HO00001251,171,0.7125,9,2016-02-12,2,1
1256,1100,5,1256,2016-02-18,1,HO00001252,851,0.773636363636363,12,2016-02-12,10,0
1257,440,2,1257,2016-02-18,1,HO00001252,345,0.7840909090909091,9,2016-02-12,4,1
1258,875,5,1258,2016-02-18,1,HO00001253,708,0.809142857142857,12,2016-02-12,7,0
1259,262,2,1259,2016-02-18,1,HO00001253,203,0.7748091603053431,9,2016-02-12,2,1
1260,840,5,1260,2016-02-25,2,HO00001254,729,0.8678571428571421,12,2016-02-12,7,0
1261,840,7,1261,2016-02-25,2,HO00001254,559,0.66547619047619,9,2016-02-12,7,1
1262,240,2,1262,2016-02-25,2,HO00001254,156,0.65,11,2016-02-12,2,2
1263,262,2,1263,2016-02-14,0,HO00001255,95,0.362595419847328,12,2016-02-13,2,0
1264,3450,5,1264,2016-03-17,4,HO00001256,3334,0.9663768115942021,9,2016-02-19,13,0
1265,5180,7,1265,2016-03-17,4,HO00001256,4691,0.9055984555984551,11,2016-02-19,18,1
1266,4340,7,1266,2016-03-17,4,HO00001256,3498,0.8059907834101381,9,2016-02-19,14,2
1267,2790,7,1267,2016-03-17,4,HO00001256,1608,0.576344086021505,8,2016-02-19,9,3
1268,620,2,1268,2016-03-17,4,HO00001256,302,0.487096774193548,9,2016-02-19,2,4
